Date String (YYYY-MM-DD hh:mm:ss) UTC,Semicolon delimited list of cut sizes present,total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),measurement cell temperature (°C),measurement cell temperature (°C),°C,measurement cell relative humidity (%),measurement cell relative humidity (%),humdified neph upstream RH (%),measurement cell pressure (hPa),measurement cell pressure (hPa)
DateTimeUTC,Size,BsB_S11,BsB_S12,BsG_S11,BsG_S12,BsR_S11,BsR_S12,BbsB_S11,BbsB_S12,BbsG_S11,BbsG_S12,BbsR_S11,BbsR_S12,T_S11,T_S12,T_V12,U_S11,U_S12,U_V12,P_S11,P_S12
2024-10-06 21:03:00,PM10,0036.23,0036.26,0025.89,0025.83,0018.59,0017.98,0005.14,0005.51,0003.95,0004.07,0004.02,0003.54,029.4,027.4,027.5,026.6,037.2,040.9,0894.9,0891.5
2024-10-06 21:04:00,PM10,0036.82,0036.03,0027.01,0026.77,0017.88,0018.21,0004.99,0004.93,0004.79,0003.95,0003.38,0003.34,029.4,027.4,027.5,026.7,037.3,040.9,0894.9,0891.4
2024-10-06 21:05:00,PM10,0036.67,0036.01,0026.55,0024.77,0018.90,0018.88,0005.77,0005.22,0004.67,0004.22,0003.87,0004.89,029.4,027.3,027.5,026.9,037.3,040.8,0894.9,0891.4
2024-10-06 21:06:00,PM10,0037.16,0036.20,0026.93,0026.40,0017.75,0017.87,0005.08,0005.01,0004.54,0004.50,0004.04,0003.65,029.4,027.3,027.6,026.9,037.2,040.5,0894.9,0891.4
2024-10-06 21:07:00,PM10,0036.39,0037.75,0027.99,0026.31,0020.34,0018.91,0005.46,0005.39,0004.55,0004.29,0003.52,0003.16,029.4,027.3,027.6,026.8,037.0,040.2,0894.9,0891.4
2024-10-06 21:08:00,PM10,0036.77,0036.62,0026.85,0026.25,0019.01,0018.91,0005.72,0005.50,0004.26,0004.72,0004.00,0003.88,029.4,027.3,027.6,026.8,037.1,040.1,0894.9,0891.4
2024-10-06 21:09:00,PM10,0036.93,0036.21,0027.35,0026.97,0018.38,0019.06,0005.11,0005.40,0004.88,0005.25,0004.12,0003.44,029.4,027.3,027.7,026.8,037.1,040.0,0894.9,0891.5
2024-10-06 21:10:00,PM10,0036.88,0037.08,0027.15,0025.59,0019.46,0019.73,0005.48,0005.64,0004.57,0004.49,0003.75,0003.80,029.4,027.4,027.7,026.8,037.8,040.6,0894.9,0891.4
2024-10-06 21:11:00,PM10,0036.45,0036.99,0026.18,0026.95,0019.40,0019.88,0005.73,0005.17,0004.63,0004.90,0004.34,0004.71,029.4,027.4,027.8,026.9,038.8,041.7,0894.9,0891.4
2024-10-06 21:12:00,PM10,0037.13,0037.96,0027.61,0026.95,0019.03,0019.05,0005.54,0005.65,0005.07,0004.51,0004.28,0003.89,029.4,027.4,028.0,027.0,041.7,044.7,0894.9,0891.5
2024-10-06 21:13:00,PM10,0037.15,0037.93,0027.57,0027.22,0018.38,0018.21,0005.14,0005.92,0004.20,0005.14,0003.46,0003.81,029.4,027.4,028.0,027.2,042.4,045.8,0894.9,0891.5
2024-10-06 21:14:00,PM10,0036.25,0036.79,0027.25,0026.56,0018.60,0019.24,0005.26,0005.44,0005.14,0004.78,0003.57,0004.15,029.4,027.4,028.0,027.1,044.6,048.1,0894.9,0891.4
2024-10-06 21:15:00,PM10,0036.31,0037.55,0027.58,0026.64,0019.58,0020.24,0005.42,0005.21,0004.77,0004.26,0003.67,0004.07,029.4,027.4,027.9,026.8,046.8,050.9,0894.9,0891.5
2024-10-06 21:16:00,PM10,0037.91,0038.78,0027.44,0027.40,0017.62,0020.72,0005.53,0005.80,0003.63,0004.14,0003.86,0004.24,029.4,027.4,027.9,026.8,052.1,056.8,0894.9,0891.5
2024-10-06 21:17:00,PM10,0037.40,0038.76,0026.12,0028.64,0018.77,0019.32,0005.51,0005.16,0004.49,0004.97,0003.54,0004.10,029.4,027.4,027.9,026.9,053.8,059.2,0894.8,0891.4
2024-10-06 21:18:00,PM10,0036.62,0039.42,0026.58,0028.49,0019.24,0021.10,0005.35,0005.43,0004.82,0004.80,0003.32,0003.84,029.4,027.4,027.8,027.0,056.6,062.6,0894.8,0891.4
2024-10-06 21:19:00,PM10,0037.38,0040.82,0026.83,0028.81,0019.29,0021.02,0005.31,0005.75,0004.89,0003.95,0003.99,0004.21,029.4,027.4,027.8,027.2,059.6,066.3,0894.8,0891.4
2024-10-06 21:20:00,PM10,0036.57,0042.14,0028.07,0029.97,0019.64,0020.76,0005.35,0006.10,0004.21,0004.54,0003.79,0004.58,029.4,027.4,027.8,027.2,062.4,070.2,0894.7,0891.3
2024-10-06 21:21:00,PM10,0036.39,0041.63,0026.75,0030.10,0018.53,0020.65,0005.49,0005.28,0004.57,0004.07,0003.75,0003.90,029.4,027.4,027.7,027.0,063.9,072.7,0894.7,0891.3
2024-10-06 21:22:00,PM10,0036.98,0041.72,0027.17,0029.41,0017.65,0021.68,0005.59,0006.26,0004.94,0004.94,0003.66,0004.20,029.4,027.4,027.7,026.7,065.0,073.8,0894.7,0891.3
2024-10-06 21:23:00,PM10,0037.01,0042.24,0027.80,0030.80,0019.35,0022.59,0005.43,0005.55,0004.66,0004.46,0003.68,0004.14,029.4,027.4,027.7,026.6,066.2,075.4,0894.7,0891.3
2024-10-06 21:24:00,PM10,0037.29,0044.28,0027.42,0031.30,0017.64,0022.15,0004.87,0005.93,0005.16,0004.50,0003.32,0004.46,029.4,027.4,027.7,026.6,067.6,077.2,0894.7,0891.3
2024-10-06 21:25:00,PM10,0036.48,0045.05,0027.37,0031.99,0018.31,0023.10,0005.17,0005.94,0004.46,0004.82,0003.77,0004.55,029.4,027.4,027.8,026.5,069.2,079.1,0894.7,0891.3
2024-10-06 21:26:00,PM10,0037.63,0043.70,0026.91,0031.84,0018.16,0022.85,0005.52,0005.74,0004.42,0004.70,0003.98,0003.99,029.4,027.4,027.9,026.3,071.3,081.5,0894.6,0891.2
2024-10-06 21:27:00,PM10,0037.09,0045.11,0026.90,0032.22,0019.10,0023.97,0004.80,0005.73,0004.80,0004.91,0004.02,0003.71,029.4,027.4,027.9,026.4,072.7,082.9,0894.7,0891.3
2024-10-06 21:28:00,PM10,0036.27,0046.90,0026.78,0032.98,0019.42,0023.33,0005.43,0005.27,0005.12,0004.77,0004.55,0004.59,029.4,027.4,028.0,026.5,073.5,084.0,0894.6,0891.2
2024-10-06 21:29:00,PM10,0036.80,0046.94,0026.36,0034.03,0018.36,0024.12,0005.71,0005.65,0004.49,0005.20,0003.50,0004.47,029.4,027.4,028.0,026.6,075.1,085.4,0894.7,0891.2
2024-10-06 21:30:00,PM1,,,,,,,,,,,,,,,,,,,,
2024-10-06 21:31:00,PM1,0034.14,0044.86,0025.52,0032.99,0015.83,0022.90,0005.55,0005.27,0004.24,0004.90,0003.02,0004.14,029.4,027.4,028.0,026.2,076.7,084.8,0887.5,0884.1
2024-10-06 21:32:00,PM1,0033.56,0045.64,0024.34,0032.19,0015.75,0022.15,0004.96,0005.42,0003.77,0004.70,0003.78,0004.50,029.4,027.4,028.0,026.1,076.8,085.4,0887.5,0884.1
2024-10-06 21:33:00,PM1,0035.04,0045.80,0023.94,0032.67,0015.85,0021.76,0004.89,0006.50,0004.05,0004.48,0003.23,0004.00,029.4,027.4,028.0,026.1,078.1,086.7,0887.5,0884.1
2024-10-06 21:34:00,PM1,0033.63,0042.17,0024.51,0029.68,0015.56,0020.74,0005.29,0006.18,0003.83,0004.76,0003.58,0004.28,029.4,027.4,028.0,026.1,072.2,080.4,0887.5,0884.1
2024-10-06 21:35:00,PM1,0034.19,0042.68,0023.79,0029.20,0016.06,0019.72,0005.02,0005.43,0004.60,0004.45,0003.82,0004.26,029.4,027.4,028.0,026.1,071.1,079.1,0887.5,0884.1
2024-10-06 21:36:00,PM1,0033.96,0041.59,0023.35,0029.82,0015.50,0020.22,0005.28,0005.14,0004.72,0003.60,0003.30,0003.51,029.4,027.4,027.9,026.2,070.3,078.4,0887.5,0884.1
2024-10-06 21:37:00,PM1,0034.10,0040.52,0024.64,0028.57,0016.24,0017.88,0005.08,0004.91,0004.18,0004.07,0002.92,0003.50,029.4,027.4,027.9,026.2,069.2,077.3,0887.5,0884.1
2024-10-06 21:38:00,PM1,0034.00,0039.46,0024.40,0028.38,0016.61,0018.15,0004.63,0004.93,0003.62,0005.14,0003.18,0004.28,029.4,027.4,027.8,026.3,066.3,074.7,0887.5,0884.1
2024-10-06 21:39:00,PM1,0034.39,0038.79,0024.13,0028.14,0016.06,0018.40,0005.03,0005.32,0003.93,0004.56,0003.23,0003.55,029.4,027.4,027.8,026.4,065.2,073.6,0887.4,0884.0
2024-10-06 21:40:00,PM1,0034.00,0038.78,0024.06,0026.79,0015.67,0017.46,0004.74,0004.69,0004.03,0004.22,0003.26,0004.10,029.4,027.4,027.8,026.2,063.9,071.8,0887.4,0884.1
2024-10-06 21:41:00,PM1,0034.97,0037.53,0024.06,0027.21,0014.86,0017.92,0004.39,0004.74,0003.62,0004.63,0002.75,0003.67,029.4,027.4,027.7,026.1,063.8,071.3,0887.4,0884.0
2024-10-06 21:42:00,PM1,0033.80,0036.79,0025.23,0025.81,0015.21,0016.93,0005.07,0005.03,0004.01,0003.93,0003.41,0003.15,029.4,027.4,027.8,026.0,059.2,066.2,0887.4,0884.0
2024-10-06 21:43:00,PM1,0033.89,0037.41,0024.40,0025.70,0016.59,0017.84,0005.03,0005.18,0003.67,0004.01,0003.52,0002.99,029.4,027.4,027.8,026.1,057.3,063.8,0887.4,0884.0
2024-10-06 21:44:00,PM1,0033.67,0035.93,0023.97,0024.67,0015.71,0016.36,0004.37,0005.01,0003.69,0004.12,0003.66,0003.81,029.4,027.4,027.8,026.2,054.3,060.1,0887.4,0884.0
2024-10-06 21:45:00,PM1,0033.72,0035.36,0024.52,0025.40,0016.75,0016.80,0004.73,0004.08,0003.44,0004.07,0002.94,0003.42,029.4,027.4,027.8,026.2,051.4,056.9,0887.4,0884.0
2024-10-06 21:46:00,PM1,0032.61,0035.40,0024.39,0023.86,0014.89,0016.53,0004.72,0004.69,0003.65,0003.52,0003.38,0003.27,029.4,027.4,027.8,026.2,049.7,054.8,0887.4,0884.0
2024-10-06 21:47:00,PM1,0034.19,0035.38,0024.19,0025.52,0015.95,0016.93,0004.86,0005.06,0004.22,0003.63,0003.62,0003.54,029.4,027.4,027.9,026.1,049.7,054.6,0887.4,0884.0
2024-10-06 21:48:00,PM1,0034.33,0034.42,0024.40,0024.88,0016.33,0016.37,0004.86,0005.01,0003.74,0004.10,0003.43,0003.29,029.4,027.4,027.9,026.0,047.3,051.8,0887.4,0884.0
2024-10-06 21:49:00,PM1,0034.17,0034.90,0023.99,0024.03,0016.80,0016.47,0004.31,0005.16,0004.06,0003.62,0003.21,0003.57,029.4,027.4,028.0,025.9,045.1,049.2,0887.4,0884.0
2024-10-06 21:50:00,PM1,0033.74,0034.61,0024.53,0024.35,0016.27,0016.37,0004.50,0004.67,0003.91,0004.46,0003.59,0003.45,029.4,027.4,028.0,025.8,043.4,047.3,0887.4,0884.0
2024-10-06 21:51:00,PM1,0033.53,0034.06,0024.77,0023.69,0015.21,0015.92,0004.59,0004.80,0004.08,0003.62,0003.04,0003.08,029.4,027.4,028.0,025.8,042.1,045.8,0887.4,0884.0
2024-10-06 21:52:00,PM1,0033.91,0033.12,0024.15,0023.56,0015.29,0016.27,0004.36,0005.18,0004.03,0004.13,0003.01,0003.37,029.4,027.4,028.0,025.7,041.0,044.6,0887.4,0884.0
2024-10-06 21:53:00,PM1,0032.78,0034.47,0024.10,0022.96,0015.26,0015.69,0004.89,0004.87,0004.15,0004.11,0003.30,0003.84,029.4,027.4,028.0,025.8,040.2,043.8,0887.4,0884.0
2024-10-06 21:54:00,PM1,0034.57,0035.10,0023.85,0023.92,0015.75,0015.80,0004.60,0004.60,0003.93,0004.27,0003.44,0003.24,029.4,027.4,027.9,025.9,039.6,043.2,0887.4,0884.0
2024-10-06 21:55:00,PM1,0033.11,0033.95,0024.10,0023.87,0015.97,0015.90,0004.41,0005.08,0004.24,0003.85,0003.34,0003.06,029.4,027.4,027.9,025.9,039.0,042.7,0887.4,0884.0
2024-10-06 21:56:00,PM1,0032.24,0033.64,0022.79,0022.78,0015.47,0015.72,0004.66,0005.09,0003.46,0004.25,0003.00,0003.92,029.4,027.4,027.8,025.9,038.4,042.3,0887.4,0884.0
2024-10-06 21:57:00,PM1,0033.00,0033.21,0023.53,0022.72,0014.78,0016.21,0005.08,0004.60,0003.76,0003.83,0003.52,0003.08,029.4,027.4,027.8,025.8,037.9,042.0,0887.4,0884.0
2024-10-06 21:58:00,PM1,0032.82,0033.17,0023.87,0023.25,0015.29,0015.54,0004.81,0005.12,0004.14,0003.67,0003.19,0003.30,029.4,027.4,027.8,025.8,037.4,041.6,0887.3,0884.0
2024-10-06 21:59:00,PM1,0033.57,0032.57,0023.53,0022.89,0015.82,0015.34,0004.49,0004.90,0004.42,0003.87,0003.08,0003.90,029.4,027.4,027.8,025.6,037.0,041.0,0887.4,0884.0
2024-10-06 22:00:00,PM10,,,,,,,,,,,,,,,,,,,,
2024-10-06 22:01:00,PM10,0034.65,0035.30,0025.95,0025.14,0017.34,0018.30,0005.30,0004.83,0004.60,0004.24,0003.29,0004.01,029.4,027.4,027.8,025.9,036.6,040.1,0894.7,0891.3
2024-10-06 22:02:00,PM10,0034.13,0035.23,0025.01,0024.86,0017.13,0018.71,0005.66,0005.72,0003.99,0004.57,0003.78,0004.08,029.4,027.4,027.8,025.9,036.5,039.9,0894.7,0891.3
2024-10-06 22:03:00,PM10,0034.15,0034.15,0025.84,0024.95,0017.35,0018.26,0005.41,0004.76,0004.25,0004.22,0003.90,0003.93,029.4,027.4,027.9,025.7,036.2,039.4,0894.7,0891.3
2024-10-06 22:04:00,PM10,0034.89,0034.58,0025.90,0024.09,0017.19,0017.20,0005.03,0005.25,0004.71,0004.27,0003.39,0003.84,029.4,027.4,027.9,025.7,036.1,039.2,0894.7,0891.3
2024-10-06 22:05:00,PM10,0035.07,0034.91,0025.34,0024.30,0017.10,0018.28,0005.08,0004.88,0004.20,0004.32,0003.25,0003.66,029.4,027.4,027.9,025.7,036.0,039.0,0894.7,0891.3
2024-10-06 22:06:00,PM10,0034.00,0034.21,0025.57,0025.58,0017.64,0018.08,0005.29,0005.23,0004.42,0003.74,0003.57,0003.71,029.4,027.4,028.0,025.7,036.0,038.9,0894.7,0891.3
2024-10-06 22:07:00,PM10,0034.58,0033.70,0025.11,0026.73,0018.15,0015.69,0004.85,0004.75,0004.22,0004.52,0003.73,0003.21,029.4,027.4,028.0,025.8,036.1,038.8,0894.7,0891.3
2024-10-06 22:08:00,PM10,0034.61,0034.85,0026.25,0024.55,0018.26,0018.56,0004.94,0004.37,0004.64,0004.11,0002.89,0004.01,029.4,027.4,028.1,025.9,036.0,038.7,0894.7,0891.3
2024-10-06 22:09:00,PM10,0035.32,0035.28,0025.39,0024.33,0017.57,0018.02,0004.74,0004.88,0004.66,0004.32,0003.41,0003.78,029.4,027.4,028.1,026.0,036.4,039.2,0894.7,0891.3
2024-10-06 22:10:00,PM10,0034.09,0034.99,0025.43,0024.56,0017.77,0016.37,0005.75,0004.93,0004.32,0003.82,0003.58,0004.43,029.4,027.4,028.0,026.0,037.7,040.6,0894.7,0891.3
2024-10-06 22:11:00,PM10,0034.17,0035.51,0025.99,0024.60,0017.44,0018.51,0004.76,0005.49,0004.23,0004.39,0003.76,0003.39,029.4,027.4,028.0,025.9,038.5,041.7,0894.6,0891.2
2024-10-06 22:12:00,PM10,0034.33,0035.38,0025.93,0025.33,0017.68,0017.25,0004.54,0005.34,0004.57,0003.77,0003.57,0003.64,029.4,027.4,028.0,025.9,040.9,044.3,0894.6,0891.2
2024-10-06 22:13:00,PM10,0034.11,0034.93,0024.27,0025.02,0016.60,0018.93,0004.65,0005.41,0003.87,0004.03,0003.87,0004.06,029.4,027.4,027.9,025.7,041.5,045.4,0894.7,0891.2
2024-10-06 22:14:00,PM10,0034.67,0035.19,0025.59,0025.55,0016.70,0018.35,0005.36,0004.59,0004.21,0003.93,0003.34,0003.87,029.4,027.4,027.9,025.6,044.0,048.1,0894.7,0891.3
2024-10-06 22:15:00,PM10,0033.61,0035.11,0023.93,0025.49,0017.44,0018.76,0005.16,0005.07,0004.45,0004.35,0003.87,0003.68,029.4,027.4,028.0,025.6,046.1,050.8,0894.7,0891.2
2024-10-06 22:16:00,PM10,0034.94,0034.89,0025.76,0025.71,0017.32,0018.66,0004.83,0005.56,0005.75,0004.62,0004.09,0003.74,029.4,027.4,027.9,025.6,051.4,056.6,0894.7,0891.2
2024-10-06 22:17:00,PM10,0036.16,0037.65,0027.14,0028.05,0019.51,0020.98,0005.51,0005.59,0004.82,0005.28,0004.05,0004.88,029.4,027.4,027.9,025.7,053.6,059.3,0894.7,0891.3
2024-10-06 22:18:00,PM10,0034.03,0036.97,0024.62,0026.49,0016.36,0018.68,0005.30,0005.24,0004.46,0004.82,0003.63,0004.05,029.4,027.4,027.9,025.8,056.4,062.6,0894.7,0891.3
2024-10-06 22:19:00,PM10,0034.06,0036.06,0024.85,0026.85,0016.27,0017.66,0004.75,0004.95,0004.26,0004.09,0003.41,0003.57,029.4,027.4,027.9,025.8,059.6,066.2,0894.7,0891.3
2024-10-06 22:20:00,PM10,0032.96,0035.78,0024.19,0025.87,0016.77,0018.32,0004.63,0005.27,0004.12,0003.96,0003.63,0003.66,029.4,027.4,027.9,025.9,063.0,070.3,0894.7,0891.2
2024-10-06 22:21:00,PM10,0033.45,0036.68,0023.07,0026.71,0016.24,0018.40,0004.58,0005.06,0004.25,0003.52,0003.10,0003.61,029.4,027.4,027.9,025.9,064.6,072.8,0894.6,0891.2
2024-10-06 22:22:00,PM10,0032.36,0037.56,0023.22,0027.11,0016.12,0020.67,0004.97,0004.73,0004.37,0003.88,0003.40,0003.69,029.4,027.4,028.0,025.8,065.6,073.8,0894.7,0891.3
2024-10-06 22:23:00,PM10,0032.75,0037.19,0023.99,0027.50,0015.37,0019.68,0004.96,0005.44,0003.90,0004.13,0003.10,0004.07,029.4,027.4,028.1,025.8,067.1,075.5,0894.7,0891.3
2024-10-06 22:24:00,PM10,0030.25,0038.79,0023.04,0028.20,0015.19,0020.85,0004.53,0004.90,0003.80,0004.51,0003.45,0003.96,029.4,027.4,028.1,025.9,068.6,077.2,0894.7,0891.3
2024-10-06 22:25:00,PM10,0030.63,0037.63,0023.78,0028.69,0016.61,0019.34,0004.58,0005.94,0004.17,0004.32,0003.06,0003.95,029.4,027.4,027.9,026.0,070.3,079.1,0894.6,0891.2
2024-10-06 22:26:00,PM10,0030.51,0038.07,0022.62,0027.76,0015.93,0020.22,0004.61,0004.19,0003.57,0004.10,0003.89,0003.32,029.4,027.4,027.9,026.0,072.0,081.5,0894.7,0891.2
2024-10-06 22:27:00,PM10,0029.89,0038.10,0022.75,0028.72,0014.90,0019.30,0004.74,0005.22,0003.75,0004.68,0002.91,0003.93,029.4,027.5,027.9,026.0,073.5,083.2,0894.6,0891.2
2024-10-06 22:28:00,PM10,0029.71,0037.37,0022.48,0026.83,0014.82,0020.57,0004.35,0004.52,0003.60,0003.66,0003.17,0004.19,029.4,027.5,027.9,026.0,074.0,084.3,0894.6,0891.2
2024-10-06 22:29:00,PM10,0028.75,0038.36,0021.90,0027.43,0015.18,0019.92,0004.40,0004.76,0004.12,0004.20,0003.02,0003.17,029.4,027.5,028.1,025.9,075.1,085.8,0894.6,0891.2
2024-10-06 22:30:00,PM1,,,,,,,,,,,,,,,,,,,,
2024-10-06 22:31:00,PM1,0026.16,0035.64,0019.74,0025.58,0012.10,0017.66,0004.01,0004.81,0003.52,0002.72,0005.08,0002.97,029.4,027.5,028.1,025.7,075.7,084.9,0887.5,0884.1
2024-10-06 22:32:00,PM1,0026.59,0035.72,0019.11,0025.57,0011.99,0016.97,0003.71,0004.28,0003.08,0004.14,0002.16,0003.41,029.4,027.5,028.0,025.7,076.7,086.5,0887.5,0884.1
2024-10-06 22:33:00,PM1,0026.08,0034.76,0018.50,0024.77,0012.72,0016.59,0004.03,0005.06,0002.98,0004.19,0003.49,0002.67,029.4,027.5,028.0,025.8,075.7,085.5,0887.5,0884.0
2024-10-06 22:34:00,PM1,0027.34,0033.63,0019.58,0023.98,0013.20,0016.11,0004.61,0005.21,0002.99,0003.30,0002.64,0003.22,029.4,027.5,028.0,025.9,071.0,080.4,0887.4,0884.0
2024-10-06 22:35:00,PM1,0026.96,0033.04,0019.55,0023.53,0013.54,0016.10,0004.10,0004.19,0003.29,0003.96,0002.03,0003.00,029.4,027.5,027.9,025.9,070.1,079.0,0887.4,0884.0
2024-10-06 22:36:00,PM1,0027.82,0034.24,0020.43,0024.55,0013.42,0016.37,0004.34,0004.26,0003.17,0004.02,0003.25,0003.44,029.4,027.5,027.9,025.8,069.8,078.5,0887.4,0884.0
2024-10-06 22:37:00,PM1,0027.25,0033.55,0020.84,0024.01,0014.05,0017.34,0004.15,0004.58,0003.48,0004.21,0003.17,0003.31,029.4,027.5,027.9,025.8,069.0,077.2,0887.4,0884.0
2024-10-06 22:38:00,PM1,0029.37,0031.68,0020.17,0022.52,0013.26,0015.12,0004.20,0004.67,0003.62,0004.01,0003.32,0003.13,029.3,027.5,027.9,025.8,066.9,074.8,0887.4,0884.0
2024-10-06 22:39:00,PM1,0029.70,0033.35,0021.24,0022.88,0013.45,0016.57,0004.61,0003.88,0003.82,0003.91,0003.25,0002.97,029.4,027.5,028.0,025.9,066.0,073.5,0887.4,0884.0
2024-10-06 22:40:00,PM1,0029.70,0032.71,0021.16,0022.92,0014.59,0015.51,0004.07,0005.14,0003.82,0003.21,0003.12,0003.40,029.4,027.5,028.0,025.9,065.0,071.8,0887.4,0884.0
2024-10-06 22:41:00,PM1,0029.91,0031.56,0020.57,0022.61,0014.47,0015.76,0004.47,0003.95,0004.15,0003.48,0002.49,0003.58,029.4,027.5,028.0,025.9,062.8,068.9,0887.4,0884.0
2024-10-06 22:42:00,PM1,0029.20,0032.47,0020.99,0021.67,0015.25,0015.51,0004.09,0004.71,0003.75,0003.56,0003.39,0003.28,029.4,027.5,028.1,026.0,061.5,067.2,0887.4,0884.0
2024-10-06 22:43:00,PM1,0030.11,0031.44,0021.31,0022.40,0014.40,0014.94,0003.94,0004.03,0003.50,0003.89,0002.41,0003.31,029.3,027.5,028.1,026.1,057.5,062.7,0887.3,0884.0
2024-10-06 22:44:00,PM1,0030.76,0032.20,0021.59,0022.45,0014.39,0014.24,0004.43,0004.53,0003.29,0003.65,0002.77,0002.58,029.3,027.5,028.1,026.0,056.2,061.1,0887.3,0883.9
2024-10-06 22:45:00,PM1,0030.03,0032.15,0021.60,0022.78,0014.18,0015.88,0004.53,0004.54,0004.12,0003.73,0002.89,0002.85,029.3,027.5,028.1,026.0,052.7,057.3,0887.3,0883.9
2024-10-06 22:46:00,PM1,0031.09,0032.51,0022.29,0022.46,0013.98,0014.65,0004.37,0004.14,0003.75,0003.95,0002.95,0003.80,029.4,027.5,028.1,026.0,050.5,055.1,0887.3,0883.9
2024-10-06 22:47:00,PM1,0030.82,0030.75,0022.62,0021.13,0014.90,0015.12,0005.19,0004.28,0003.47,0003.99,0003.32,0003.28,029.3,027.5,028.0,026.0,049.6,054.2,0887.3,0883.9
2024-10-06 22:48:00,PM1,0030.47,0030.98,0021.97,0020.79,0014.36,0014.11,0004.70,0004.21,0003.58,0003.37,0002.70,0003.49,029.4,027.5,028.0,025.9,047.0,051.6,0887.3,0883.9
2024-10-06 22:49:00,PM1,0029.82,0030.25,0021.28,0020.45,0013.84,0013.97,0004.62,0003.99,0003.84,0003.84,0002.72,0002.99,029.4,027.5,028.0,026.0,044.9,049.6,0887.3,0883.9
2024-10-06 22:50:00,PM1,0029.26,0030.03,0020.92,0021.32,0015.34,0013.62,0004.88,0004.57,0004.21,0003.28,0002.43,0003.18,029.4,027.5,027.9,026.0,043.3,048.0,0887.2,0883.9
2024-10-06 22:51:00,PM1,0029.10,0029.49,0020.87,0020.49,0014.18,0013.62,0004.06,0004.42,0004.14,0003.98,0003.28,0002.66,029.4,027.5,027.9,026.1,042.0,046.7,0887.2,0883.8
2024-10-06 22:52:00,PM1,0027.69,0027.00,0021.43,0019.67,0012.91,0013.44,0004.26,0004.21,0003.42,0004.25,0003.00,0003.67,029.4,027.5,027.9,026.0,040.9,045.4,0887.2,0883.8
2024-10-06 22:53:00,PM1,0027.78,0027.58,0019.76,0019.36,0013.42,0013.63,0004.23,0004.16,0003.96,0003.63,0002.74,0002.91,029.4,027.5,027.9,025.9,040.0,044.3,0887.2,0883.8
2024-10-06 22:54:00,PM1,0027.28,0027.23,0019.77,0019.68,0012.91,0012.69,0004.25,0004.40,0003.74,0002.81,0003.23,0002.71,029.4,027.5,027.9,025.9,039.3,043.5,0887.2,0883.8
2024-10-06 22:55:00,PM1,0026.75,0026.55,0018.95,0018.01,0013.01,0013.18,0003.74,0003.53,0003.16,0003.31,0002.97,0002.65,029.4,027.5,027.9,025.9,038.8,042.8,0887.2,0883.8
2024-10-06 22:56:00,PM1,0025.95,0026.57,0018.99,0018.40,0012.77,0012.29,0004.19,0003.96,0003.15,0003.21,0003.02,0002.69,029.4,027.5,028.0,025.9,038.4,042.2,0887.2,0883.8
2024-10-06 22:57:00,PM1,0025.82,0025.79,0019.10,0017.92,0012.86,0012.86,0004.27,0003.86,0004.17,0003.45,0002.61,0002.63,029.4,027.5,028.0,026.0,038.1,041.7,0887.2,0883.8
2024-10-06 22:58:00,PM1,0026.11,0026.80,0019.34,0018.29,0012.81,0012.20,0003.93,0003.75,0003.58,0003.53,0003.24,0002.35,029.4,027.5,028.1,026.0,037.8,041.3,0887.2,0883.8
2024-10-06 22:59:00,PM1,0027.56,0026.35,0020.07,0017.95,0013.69,0011.69,0003.75,0003.97,0003.46,0003.90,0002.86,0002.87,029.4,027.5,028.1,026.1,037.7,041.0,0887.2,0883.8
2024-10-06 23:00:00,PM10,,,,,,,,,,,,,,,,,,,,
2024-10-06 23:01:00,PM10,0030.06,0030.08,0021.59,0022.41,0016.49,0016.44,0004.69,0004.69,0003.58,0004.47,0003.51,0003.32,029.4,027.5,028.1,026.2,037.2,040.1,0894.6,0891.2
2024-10-06 23:02:00,PM10,0030.23,0030.13,0022.11,0021.04,0015.15,0015.41,0004.91,0004.63,0003.89,0004.68,0003.20,0003.58,029.4,027.5,028.2,026.2,037.0,039.8,0894.6,0891.2
2024-10-06 23:03:00,PM10,0031.14,0030.99,0022.56,0022.77,0015.83,0016.22,0004.45,0004.65,0003.80,0003.62,0003.51,0003.40,029.4,027.5,028.2,026.2,036.8,039.6,0894.6,0891.2
2024-10-06 23:04:00,PM10,0031.22,0031.19,0021.52,0022.81,0016.46,0016.59,0004.47,0003.99,0004.29,0003.74,0003.66,0003.85,029.4,027.5,028.2,026.2,036.7,039.4,0894.6,0891.2
2024-10-06 23:05:00,PM10,0030.95,0030.96,0023.54,0023.28,0017.11,0016.33,0004.74,0004.47,0004.05,0003.53,0003.35,0002.79,029.4,027.5,028.2,026.2,036.5,039.3,0894.6,0891.2
